,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat,lon 
458,2013061500100614,2013년 6월 15일 21시,토요일,경기도 오산시 오산동,경상사고,0,0,4,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,41세,상해없음,승합,남,60세,경상,37.15284130880891,127.07681020464996
459,2013061600100507,2013년 6월 16일 21시,일요일,경기도 오산시 금암동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,42세,상해없음,보행자,여,6세,중상,37.1770315323447,127.04562846495377
460,2013062800100579,2013년 6월 28일 21시,금요일,경기도 오산시 궐동,경상사고,0,0,5,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,43세,경상,37.16207327649646,127.06440290664334
461,2013070500100555,2013년 7월 5일 21시,금요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,보행자,여,1세,경상,37.14444350454627,127.04778837522349
462,2013070600100426,2013년 7월 6일 18시,토요일,경기도 오산시 궐동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,6세,부상신고,37.15999600319684,127.05883399201022
463,2013071000100356,2013년 7월 10일 17시,수요일,경기도 오산시 내삼미동,중상사고,0,1,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,여,38세,중상,37.17693458721942,127.05304663180557
464,2013071800100387,2013년 7월 18일 17시,목요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,5세,중상,37.1637859293726,127.06661505419122
465,2013072900100308,2013년 7월 29일 16시,월요일,경기도 오산시 부산동,경상사고,0,0,3,1,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,53세,상해없음,37.11890505388598,127.10846383689079
466,2013080500100178,2013년 8월 5일 11시,월요일,경기도 오산시 원동,중상사고,0,1,2,2,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,45세,상해없음,37.110845075300624,127.11421967916557
467,2013080500100424,2013년 8월 5일 18시,월요일,경기도 오산시 고현동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,52세,상해없음,자전거,여,8세,중상,37.13080045651426,127.08838187782787
468,2013080800100146,2013년 8월 8일 09시,목요일,경기도 오산시 누읍동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,34세,상해없음,승용,여,35세,중상,37.141794057667276,127.05278210125262
469,2013081300100103,2013년 8월 13일 08시,화요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,승용,여,32세,경상,37.132800358099246,127.0853534231855
470,2013083000100300,2013년 8월 30일 14시,금요일,경기도 오산시 오산동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,여,9세,부상신고,37.14848910981238,127.06561788392658
471,2013090700100164,2013년 9월 7일 09시,토요일,경기도 오산시 탑동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,여,12세,중상,37.1422258395824,127.04792348836558
472,2013091500100336,2013년 9월 15일 16시,일요일,경기도 오산시 수청동,중상사고,0,2,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,남,42세,중상,37.17045442503116,127.06081165381279
473,2013092000100139,2013년 9월 20일 12시,금요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,56세,상해없음,보행자,남,6세,경상,37.15059197248696,127.06849270247378
474,2013100500100253,2013년 10월 5일 11시,토요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,자전거,남,5세,경상,37.14957439351074,127.07365880169998
475,2013101300100452,2013년 10월 13일 21시,일요일,경기도 오산시 오산동,중상사고,0,1,2,1,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,52세,부상신고,승합,남,56세,상해없음,37.154856403384905,127.06831458334257
476,2013111600100193,2013년 11월 16일 10시,토요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,여,37세,경상,37.17463008883042,127.05867196575963
477,2013112000100114,2013년 11월 20일 08시,수요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,12세,중상,37.1554514382646,127.07793630778204
478,2013112000100334,2013년 11월 20일 16시,수요일,경기도 오산시 가수동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,보행자,남,8세,경상,37.14584403502276,127.05081253130916
479,2013120500100571,2013년 12월 5일 23시,목요일,경기도 오산시 내삼미동,중상사고,0,1,4,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,31세,경상,승용,남,51세,경상,37.175945908341966,127.0538632199924
480,2013121300100280,2013년 12월 13일 15시,금요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 결빙,흐림,단일로 - 기타,승용,남,65세,상해없음,보행자,여,7세,경상,37.15865605296006,127.0574317627744
481,2013121400100231,2013년 12월 14일 11시,토요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,51세,상해없음,보행자,남,9세,중상,37.15139033973678,127.07459689504235
482,2013121900100364,2013년 12월 19일 16시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 습기,흐림,교차로 - 교차로부근,승용,남,46세,상해없음,보행자,남,7세,경상,37.1499611628744,127.07582066631598
483,2013122200100173,2013년 12월 22일 11시,일요일,경기도 오산시 수청동,중상사고,0,2,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,38세,경상,37.16215214267282,127.06144954172196
484,2013122300100177,2013년 12월 23일 10시,월요일,경기도 오산시 부산동,경상사고,0,0,6,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,경상,승용,여,42세,경상,37.158699664951484,127.08339867139358
485,2008011200100399,2008년 1월 12일 18시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,33세,상해없음,보행자,남,12세,경상,37.15597291960911,127.07268203119921
486,2008011400100005,2008년 1월 14일 00시,월요일,경기도 오산시 갈곶동,중상사고,0,4,0,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,22세,상해없음,승용,남,46세,중상,37.2709768609814,127.54433476910287
487,2008011400100144,2008년 1월 14일 12시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,7세,중상,37.15356516987361,127.06074753404985
488,2008011900100264,2008년 1월 19일 15시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,여,9세,경상,37.14942700205378,127.06564718455154
489,2008012200100222,2008년 1월 22일 12시,화요일,경기도 오산시 원동,중상사고,0,3,13,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,눈,단일로 - 기타,승합,남,33세,상해없음,승합,남,34세,경상,37.14428927532909,127.06856780988952
490,2008020400100295,2008년 2월 4일 16시,월요일,경기도 오산시 오산동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,55세,상해없음,보행자,여,46세,중상,37.15057696466712,127.05285112536131
491,2008022200100516,2008년 2월 22일 22시,금요일,경기도 오산시 세교동,중상사고,0,2,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,40세,중상,37.19429805701434,127.04311617314926
492,2008022600100064,2008년 2월 26일 01시,화요일,경기도 오산시 은계동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 결빙,눈,단일로 - 기타,승용,남,43세,상해없음,승용,남,42세,경상,37.16981433526415,127.0679274597535
493,2008022700100235,2008년 2월 27일 14시,수요일,경기도 오산시 갈곶동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,24세,경상,37.14988084585382,127.07362355474879
494,2008022700100310,2008년 2월 27일 17시,수요일,경기도 오산시 청호동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,보행자,남,12세,경상,37.15174411366999,127.0824951275571
495,2008030300100132,2008년 3월 3일 10시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,29세,상해없음,보행자,여,9세,중상,37.14646822613527,127.0701125032597
496,2008031300100358,2008년 3월 13일 18시,목요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 습기,비,단일로 - 횡단보도상,승용,남,31세,상해없음,보행자,남,11세,중상,37.13073367824049,127.06782111103723
497,2008031500100243,2008년 3월 15일 12시,토요일,경기도 오산시 부산동,중상사고,0,1,6,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,50세,경상,37.13958225848669,127.08561562947258
498,2008031800100423,2008년 3월 18일 20시,화요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,17세,상해없음,보행자,여,2세,경상,37.146471215200975,127.06851234261727
499,2008032800100128,2008년 3월 28일 08시,금요일,경기도 오산시 부산동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,31세,상해없음,승용,여,30세,경상,37.15166650467605,127.07369404585725
500,2008033000100336,2008년 3월 30일 15시,일요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,남,3세,경상,37.26922145456004,127.10567598951873
501,2008033100100274,2008년 3월 31일 15시,월요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,여,45세,기타불명,보행자,여,8세,경상,37.1415114146177,127.04739749633184
502,2008041700100410,2008년 4월 17일 18시,목요일,경기도 오산시 수청동,중상사고,0,4,0,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,화물,남,34세,중상,37.15041972424207,127.06586779800567
503,2008042600100427,2008년 4월 26일 15시,토요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,60세,상해없음,보행자,남,6세,경상,37.15238221599866,127.06739102252276
504,2008050500100335,2008년 5월 5일 15시,월요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,24세,기타불명,승용,남,43세,경상,37.15575031814399,127.07343817255948
505,2008060600100483,2008년 6월 6일 19시,금요일,경기도 오산시 부산동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,32세,경상,37.06701649933898,127.13506817332834
506,2008061400100307,2008년 6월 14일 12시,토요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,33세,상해없음,보행자,남,7세,중상,37.15588038343792,127.07446313530986
507,2008061400100486,2008년 6월 14일 17시,토요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,자전거,여,9세,경상,37.14096524395289,127.08158672439768
