연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비
2017,야간사고,1124,607,0.67,7,0.33,1.15,806,0.59
2017,어린이사고,1125,44,0.4,0,0,0,51,0.38
2017,노인사고,1125,114,0.3,2,0.11,1.75,119,0.29
2017,보행자사고,1125,255,0.54,4,0.24,1.57,265,0.56
2017,자전거사고,1125,53,0.38,0,0,0,54,0.37
2017,야간사고,1125,409,0.45,1,0.05,0.24,626,0.46
2017,어린이사고,1201,7,0.06,0,0,0,8,0.06
2017,노인사고,1201,69,0.18,1,0.06,1.45,71,0.17
2017,보행자사고,1201,129,0.27,4,0.24,3.1,136,0.29
2017,자전거사고,1201,4,0.03,0,0,0,4,0.03
2017,야간사고,1201,144,0.16,4,0.19,2.78,188,0.14
2017,어린이사고,1202,13,0.12,0,0,0,15,0.11
2017,노인사고,1202,109,0.29,4,0.23,3.67,109,0.27
2017,보행자사고,1202,129,0.27,3,0.18,2.33,130,0.27
2017,자전거사고,1202,8,0.06,1,0.38,12.5,8,0.06
2017,야간사고,1202,166,0.18,4,0.19,2.41,246,0.18
2017,어린이사고,1203,11,0.1,0,0,0,15,0.11
2017,노인사고,1203,113,0.3,1,0.06,0.88,120,0.3
2017,보행자사고,1203,159,0.34,5,0.3,3.14,155,0.32
2017,자전거사고,1203,11,0.08,1,0.38,9.09,10,0.07
2017,야간사고,1203,198,0.22,6,0.28,3.03,263,0.19
2017,어린이사고,1204,16,0.15,0,0,0,18,0.13
2017,노인사고,1204,84,0.22,2,0.11,2.38,83,0.2
2017,보행자사고,1204,130,0.27,2,0.12,1.54,134,0.28
2017,자전거사고,1204,9,0.06,0,0,0,9,0.06
2017,야간사고,1204,150,0.17,1,0.05,0.67,207,0.15
2017,어린이사고,1205,61,0.56,0,0,0,85,0.63
2017,노인사고,1205,257,0.68,10,0.57,3.89,270,0.67
2017,보행자사고,1205,503,1.06,13,0.78,2.58,531,1.11
2017,자전거사고,1205,46,0.33,2,0.75,4.35,46,0.32
2017,야간사고,1205,673,0.74,9,0.43,1.34,956,0.7
2017,어린이사고,1206,38,0.35,0,0,0,49,0.36
2017,노인사고,1206,153,0.41,5,0.28,3.27,151,0.37
2017,보행자사고,1206,299,0.63,5,0.3,1.67,299,0.63
2017,자전거사고,1206,72,0.51,2,0.75,2.78,72,0.5
2017,야간사고,1206,396,0.44,3,0.14,0.76,541,0.4
2017,어린이사고,1207,29,0.26,0,0,0,32,0.24
2017,노인사고,1207,166,0.44,2,0.11,1.2,170,0.42
2017,보행자사고,1207,242,0.51,3,0.18,1.24,245,0.51
2017,자전거사고,1207,58,0.41,0,0,0,60,0.42
2017,야간사고,1207,358,0.39,2,0.09,0.56,494,0.36
2017,어린이사고,1208,35,0.32,0,0,0,40,0.3
2017,노인사고,1208,110,0.29,10,0.57,9.09,102,0.25
2017,보행자사고,1208,197,0.42,9,0.54,4.57,196,0.41
2017,자전거사고,1208,35,0.25,3,1.13,8.57,34,0.24
2017,야간사고,1208,330,0.36,11,0.52,3.33,445,0.33
2017,어린이사고,1209,63,0.57,0,0,0,75,0.56
2017,노인사고,1209,146,0.39,4,0.23,2.74,157,0.39
2017,보행자사고,1209,302,0.64,4,0.24,1.32,320,0.67
2017,자전거사고,1209,39,0.28,0,0,0,40,0.28
2017,야간사고,1209,466,0.51,4,0.19,0.86,681,0.5
2017,어린이사고,1210,51,0.47,0,0,0,55,0.41
2017,노인사고,1210,182,0.48,9,0.51,4.95,182,0.45
2017,보행자사고,1210,290,0.61,9,0.54,3.1,290,0.61
2017,자전거사고,1210,43,0.31,0,0,0,44,0.3
2017,야간사고,1210,459,0.51,6,0.28,1.31,635,0.47
2017,어린이사고,1211,37,0.34,1,1.85,2.7,38,0.28
2017,노인사고,1211,156,0.42,4,0.23,2.56,160,0.39
2017,보행자사고,1211,269,0.57,3,0.18,1.12,276,0.58
2017,자전거사고,1211,41,0.29,1,0.38,2.44,41,0.28
2017,야간사고,1211,322,0.35,3,0.14,0.93,444,0.33
2017,어린이사고,1212,28,0.26,0,0,0,35,0.26
2017,노인사고,1212,83,0.22,8,0.45,9.64,88,0.22
2017,보행자사고,1212,56,0.12,5,0.3,8.93,56,0.12
2017,자전거사고,1212,35,0.25,1,0.38,2.86,35,0.24
2017,야간사고,1212,180,0.2,5,0.24,2.78,274,0.2
2017,어린이사고,1213,15,0.14,0,0,0,18,0.13
2017,노인사고,1213,95,0.25,2,0.11,2.11,97,0.24
2017,보행자사고,1213,205,0.43,4,0.24,1.95,209,0.44
2017,자전거사고,1213,38,0.27,0,0,0,39,0.27
2017,야간사고,1213,302,0.33,4,0.19,1.32,411,0.3
2017,어린이사고,1214,20,0.18,0,0,0,22,0.16
2017,노인사고,1214,113,0.3,4,0.23,3.54,115,0.28
2017,보행자사고,1214,186,0.39,4,0.24,2.15,188,0.39
2017,자전거사고,1214,55,0.39,0,0,0,63,0.44
2017,야간사고,1214,276,0.3,3,0.14,1.09,401,0.3
2017,어린이사고,1215,34,0.31,1,1.85,2.94,41,0.31
2017,노인사고,1215,139,0.37,7,0.4,5.04,138,0.34
2017,보행자사고,1215,258,0.54,13,0.78,5.04,249,0.52
2017,자전거사고,1215,54,0.38,0,0,0,57,0.39
2017,야간사고,1215,371,0.41,13,0.62,3.5,542,0.4
2017,어린이사고,1216,23,0.21,1,1.85,4.35,26,0.19
2017,노인사고,1216,63,0.17,5,0.28,7.94,72,0.18
2017,보행자사고,1216,88,0.19,4,0.24,4.55,89,0.19
2017,자전거사고,1216,21,0.15,1,0.38,4.76,21,0.15
2017,야간사고,1216,171,0.19,9,0.43,5.26,243,0.18
2017,어린이사고,1302,269,2.45,0,0,0,331,2.46
2017,노인사고,1302,583,1.55,17,0.96,2.92,618,1.52
2017,보행자사고,1302,1173,2.48,27,1.61,2.3,1178,2.47
2017,자전거사고,1302,344,2.45,2,0.75,0.58,346,2.4
2017,야간사고,1302,2256,2.49,33,1.56,1.46,3197,2.35
2017,어린이사고,1303,181,1.65,2,3.7,1.1,214,1.59
2017,노인사고,1303,514,1.37,11,0.62,2.14,562,1.38
2017,보행자사고,1303,842,1.78,20,1.19,2.38,868,1.82
2017,자전거사고,1303,136,0.97,0,0,0,144,1
2017,야간사고,1303,1674,1.84,27,1.28,1.61,2616,1.93
2017,어린이사고,1304,72,0.66,0,0,0,82,0.61
2017,노인사고,1304,224,0.6,8,0.45,3.57,244,0.6
2017,보행자사고,1304,410,0.87,10,0.6,2.44,412,0.86
2017,자전거사고,1304,104,0.74,2,0.75,1.92,107,0.74
2017,야간사고,1304,671,0.74,12,0.57,1.79,953,0.7
2017,어린이사고,1305,63,0.57,0,0,0,70,0.52
2017,노인사고,1305,256,0.68,5,0.28,1.95,258,0.64
2017,보행자사고,1305,428,0.9,8,0.48,1.87,431,0.9
2017,자전거사고,1305,153,1.09,3,1.13,1.96,159,1.1
2017,야간사고,1305,800,0.88,11,0.52,1.38,1152,0.85
2017,어린이사고,1306,162,1.48,0,0,0,180,1.34
2017,노인사고,1306,453,1.21,16,0.91,3.53,454,1.12
2017,보행자사고,1306,817,1.72,19,1.13,2.33,823,1.73
2017,자전거사고,1306,295,2.1,7,2.64,2.37,299,2.07
2017,야간사고,1306,1372,1.51,20,0.95,1.46,1958,1.44
2017,어린이사고,1307,213,1.94,0,0,0,250,1.86
2017,노인사고,1307,346,0.92,14,0.79,4.05,354,0.87
2017,보행자사고,1307,711,1.5,22,1.31,3.09,712,1.49
2017,자전거사고,1307,317,2.25,1,0.38,0.32,334,2.31
2017,야간사고,1307,1690,1.86,18,0.85,1.07,2565,1.89
2017,어린이사고,1308,146,1.33,0,0,0,193,1.44
2017,노인사고,1308,417,1.11,23,1.3,5.52,431,1.06
2017,보행자사고,1308,528,1.11,25,1.49,4.73,526,1.1
2017,자전거사고,1308,148,1.05,2,0.75,1.35,151,1.05
2017,야간사고,1308,1276,1.41,33,1.56,2.59,2007,1.48
2017,어린이사고,1309,59,0.54,1,1.85,1.69,88,0.66
2017,노인사고,1309,130,0.35,2,0.11,1.54,144,0.35
2017,보행자사고,1309,263,0.56,3,0.18,1.14,275,0.58
2017,자전거사고,1309,64,0.46,0,0,0,64,0.44
2017,야간사고,1309,440,0.48,3,0.14,0.68,665,0.49
2017,어린이사고,1310,24,0.22,1,1.85,4.17,32,0.24
2017,노인사고,1310,101,0.27,4,0.23,3.96,112,0.28
2017,보행자사고,1310,145,0.31,3,0.18,2.07,146,0.31
2017,자전거사고,1310,43,0.31,0,0,0,46,0.32
2017,야간사고,1310,224,0.25,2,0.09,0.89,352,0.26
2017,어린이사고,1311,49,0.45,1,1.85,2.04,54,0.4
2017,노인사고,1311,155,0.41,2,0.11,1.29,169,0.42
2017,보행자사고,1311,159,0.34,5,0.3,3.14,162,0.34
2017,자전거사고,1311,43,0.31,0,0,0,48,0.33
2017,야간사고,1311,385,0.42,8,0.38,2.08,577,0.42
2017,어린이사고,1313,29,0.26,0,0,0,37,0.28
2017,노인사고,1313,110,0.29,7,0.4,6.36,119,0.29
2017,보행자사고,1313,58,0.12,3,0.18,5.17,56,0.12
2017,자전거사고,1313,25,0.18,1,0.38,4,24,0.17
2017,야간사고,1313,187,0.21,7,0.33,3.74,307,0.23
2017,어린이사고,1315,161,1.47,0,0,0,213,1.59
2017,노인사고,1315,316,0.84,21,1.19,6.65,332,0.82
2017,보행자사고,1315,452,0.95,27,1.61,5.97,454,0.95
2017,자전거사고,1315,107,0.76,0,0,0,107,0.74
2017,야간사고,1315,1160,1.28,36,1.71,3.1,1783,1.31
2017,어린이사고,1316,106,0.97,3,5.56,2.83,122,0.91
2017,노인사고,1316,224,0.6,7,0.4,3.13,241,0.59
2017,보행자사고,1316,385,0.81,9,0.54,2.34,389,0.82
2017,자전거사고,1316,132,0.94,2,0.75,1.52,136,0.94
2017,야간사고,1316,957,1.05,16,0.76,1.67,1473,1.08
2017,어린이사고,1317,83,0.76,0,0,0,103,0.77
2017,노인사고,1317,271,0.72,13,0.74,4.8,294,0.72
2017,보행자사고,1317,304,0.64,11,0.66,3.62,304,0.64
2017,자전거사고,1317,80,0.57,5,1.89,6.25,79,0.55
2017,야간사고,1317,660,0.73,16,0.76,2.42,983,0.72
2017,어린이사고,1318,184,1.68,0,0,0,219,1.63
2017,노인사고,1318,513,1.37,11,0.62,2.14,554,1.37
2017,보행자사고,1318,655,1.38,18,1.07,2.75,674,1.41
2017,자전거사고,1318,300,2.13,1,0.38,0.33,312,2.16
2017,야간사고,1318,1593,1.76,22,1.04,1.38,2448,1.8
2017,어린이사고,1319,89,0.81,0,0,0,115,0.86
2017,노인사고,1319,199,0.53,9,0.51,4.52,214,0.53
2017,보행자사고,1319,317,0.67,11,0.66,3.47,322,0.67
2017,자전거사고,1319,49,0.35,1,0.38,2.04,51,0.35
2017,야간사고,1319,571,0.63,10,0.47,1.75,876,0.64
2017,어린이사고,1320,17,0.16,0,0,0,23,0.17
2017,노인사고,1320,64,0.17,2,0.11,3.13,82,0.2
2017,보행자사고,1320,43,0.09,2,0.12,4.65,43,0.09
2017,자전거사고,1320,11,0.08,0,0,0,11,0.08
2017,야간사고,1320,65,0.07,1,0.05,1.54,106,0.08
2017,어린이사고,1321,42,0.38,0,0,0,50,0.37
2017,노인사고,1321,160,0.43,7,0.4,4.38,199,0.49
2017,보행자사고,1321,133,0.28,13,0.78,9.77,126,0.26
2017,자전거사고,1321,26,0.18,0,0,0,26,0.18
2017,야간사고,1321,321,0.35,17,0.81,5.3,505,0.37
2017,어린이사고,1322,27,0.25,0,0,0,32,0.24
2017,노인사고,1322,89,0.24,9,0.51,10.11,104,0.26
2017,보행자사고,1322,59,0.12,4,0.24,6.78,58,0.12
2017,자전거사고,1322,32,0.23,2,0.75,6.25,31,0.21
2017,야간사고,1322,106,0.12,9,0.43,8.49,160,0.12
2017,어린이사고,1323,25,0.23,0,0,0,30,0.22
2017,노인사고,1323,130,0.35,6,0.34,4.62,145,0.36
2017,보행자사고,1323,77,0.16,2,0.12,2.6,75,0.16
2017,자전거사고,1323,40,0.28,2,0.75,5,41,0.28
2017,야간사고,1323,197,0.22,8,0.38,4.06,292,0.21
2017,어린이사고,1324,51,0.47,0,0,0,66,0.49
2017,노인사고,1324,151,0.4,14,0.79,9.27,156,0.38
2017,보행자사고,1324,191,0.4,7,0.42,3.66,190,0.4
2017,자전거사고,1324,21,0.15,2,0.75,9.52,20,0.14
2017,야간사고,1324,460,0.51,19,0.9,4.13,704,0.52
2017,어린이사고,1325,178,1.62,0,0,0,253,1.88
2017,노인사고,1325,431,1.15,16,0.91,3.71,508,1.25
2017,보행자사고,1325,567,1.2,17,1.01,3,571,1.2
2017,자전거사고,1325,136,0.97,2,0.75,1.47,142,0.98
2017,야간사고,1325,1259,1.39,25,1.19,1.99,2023,1.49
2017,어린이사고,1326,57,0.52,0,0,0,67,0.5
2017,노인사고,1326,201,0.54,8,0.45,3.98,218,0.54
2017,보행자사고,1326,151,0.32,13,0.78,8.61,145,0.3
2017,자전거사고,1326,43,0.31,0,0,0,43,0.3
2017,야간사고,1326,366,0.4,15,0.71,4.1,621,0.46
2017,어린이사고,1327,90,0.82,1,1.85,1.11,108,0.8
2017,노인사고,1327,239,0.64,10,0.57,4.18,260,0.64
2017,보행자사고,1327,249,0.53,11,0.66,4.42,246,0.52
2017,자전거사고,1327,75,0.53,3,1.13,4,75,0.52
2017,야간사고,1327,588,0.65,16,0.76,2.72,908,0.67
2017,어린이사고,1330,18,0.16,1,1.85,5.56,25,0.19
2017,노인사고,1330,93,0.25,4,0.23,4.3,100,0.25
2017,보행자사고,1330,97,0.2,8,0.48,8.25,92,0.19
2017,자전거사고,1330,31,0.22,0,0,0,33,0.23
2017,야간사고,1330,153,0.17,7,0.33,4.58,221,0.16
2017,어린이사고,1332,16,0.15,0,0,0,18,0.13
2017,노인사고,1332,29,0.08,0,0,0,30,0.07
2017,보행자사고,1332,38,0.08,2,0.12,5.26,40,0.08
2017,자전거사고,1332,10,0.07,0,0,0,11,0.08
2017,야간사고,1332,72,0.08,2,0.09,2.78,123,0.09
2017,어린이사고,1333,45,0.41,0,0,0,53,0.39
2017,노인사고,1333,101,0.27,3,0.17,2.97,102,0.25
2017,보행자사고,1333,193,0.41,8,0.48,4.15,190,0.4
2017,자전거사고,1333,47,0.33,0,0,0,51,0.35
2017,야간사고,1333,310,0.34,9,0.43,2.9,437,0.32
2017,어린이사고,1334,156,1.42,0,0,0,188,1.4
2017,노인사고,1334,344,0.92,12,0.68,3.49,357,0.88
2017,보행자사고,1334,478,1.01,15,0.9,3.14,484,1.01
2017,자전거사고,1334,148,1.05,4,1.51,2.7,163,1.13
2017,야간사고,1334,932,1.03,18,0.85,1.93,1424,1.05
2017,어린이사고,1335,59,0.54,0,0,0,69,0.51
2017,노인사고,1335,101,0.27,4,0.23,3.96,106,0.26
2017,보행자사고,1335,186,0.39,5,0.3,2.69,192,0.4
2017,자전거사고,1335,72,0.51,2,0.75,2.78,75,0.52
2017,야간사고,1335,384,0.42,8,0.38,2.08,624,0.46
2017,어린이사고,1336,32,0.29,0,0,0,39,0.29
2017,노인사고,1336,52,0.14,3,0.17,5.77,49,0.12
2017,보행자사고,1336,90,0.19,2,0.12,2.22,93,0.19
2017,자전거사고,1336,23,0.16,1,0.38,4.35,23,0.16
2017,야간사고,1336,220,0.24,3,0.14,1.36,327,0.24
2017,어린이사고,1337,45,0.41,0,0,0,55,0.41
2017,노인사고,1337,119,0.32,4,0.23,3.36,140,0.35
2017,보행자사고,1337,137,0.29,3,0.18,2.19,139,0.29
2017,자전거사고,1337,69,0.49,1,0.38,1.45,76,0.53
2017,야간사고,1337,300,0.33,9,0.43,3,475,0.35
2017,어린이사고,1401,107,0.98,0,0,0,142,1.06
2017,노인사고,1401,309,0.82,16,0.91,5.18,348,0.86
2017,보행자사고,1401,300,0.63,17,1.01,5.67,296,0.62
2017,자전거사고,1401,119,0.85,3,1.13,2.52,119,0.82
2017,야간사고,1401,645,0.71,16,0.76,2.48,1059,0.78
2017,어린이사고,1402,109,0.99,1,1.85,0.92,130,0.97
2017,노인사고,1402,344,0.92,14,0.79,4.07,399,0.98
2017,보행자사고,1402,396,0.84,9,0.54,2.27,418,0.88
2017,자전거사고,1402,92,0.65,1,0.38,1.09,91,0.63
2017,야간사고,1402,947,1.04,18,0.85,1.9,1528,1.12
2017,어린이사고,1403,30,0.27,0,0,0,36,0.27
2017,노인사고,1403,101,0.27,3,0.17,2.97,117,0.29
2017,보행자사고,1403,118,0.25,3,0.18,2.54,120,0.25
2017,자전거사고,1403,17,0.12,1,0.38,5.88,16,0.11
2017,야간사고,1403,145,0.16,3,0.14,2.07,219,0.16
2017,어린이사고,1404,60,0.55,1,1.85,1.67,74,0.55
2017,노인사고,1404,225,0.6,11,0.62,4.89,249,0.61
2017,보행자사고,1404,222,0.47,12,0.72,5.41,221,0.46
2017,자전거사고,1404,57,0.41,4,1.51,7.02,53,0.37
2017,야간사고,1404,368,0.41,14,0.66,3.8,584,0.43
2017,어린이사고,1405,43,0.39,0,0,0,55,0.41
2017,노인사고,1405,70,0.19,4,0.23,5.71,75,0.18
2017,보행자사고,1405,103,0.22,2,0.12,1.94,104,0.22
2017,자전거사고,1405,18,0.13,1,0.38,5.56,17,0.12
2017,야간사고,1405,178,0.2,1,0.05,0.56,286,0.21
2017,어린이사고,1406,10,0.09,0,0,0,11,0.08
2017,노인사고,1406,43,0.11,0,0,0,54,0.13
2017,보행자사고,1406,35,0.07,2,0.12,5.71,34,0.07
2017,야간사고,1406,40,0.04,3,0.14,7.5,62,0.05
2017,어린이사고,1407,15,0.14,0,0,0,22,0.16
2017,노인사고,1407,96,0.26,6,0.34,6.25,116,0.29
2017,보행자사고,1407,49,0.1,0,0,0,57,0.12
2017,자전거사고,1407,20,0.14,0,0,0,20,0.14
2017,야간사고,1407,98,0.11,2,0.09,2.04,151,0.11
2017,어린이사고,1412,20,0.18,0,0,0,30,0.22
2017,노인사고,1412,78,0.21,5,0.28,6.41,92,0.23
2017,보행자사고,1412,70,0.15,3,0.18,4.29,75,0.16
2017,자전거사고,1412,9,0.06,0,0,0,9,0.06
2017,야간사고,1412,98,0.11,6,0.28,6.12,157,0.12
2017,어린이사고,1413,7,0.06,0,0,0,9,0.07
2017,노인사고,1413,47,0.13,7,0.4,14.89,48,0.12
2017,보행자사고,1413,27,0.06,4,0.24,14.81,23,0.05
2017,자전거사고,1413,6,0.04,1,0.38,16.67,7,0.05
2017,야간사고,1413,40,0.04,7,0.33,17.5,49,0.04
2017,어린이사고,1415,19,0.17,0,0,0,23,0.17
2017,노인사고,1415,51,0.14,3,0.17,5.88,58,0.14
2017,보행자사고,1415,33,0.07,4,0.24,12.12,29,0.06
2017,자전거사고,1415,10,0.07,0,0,0,10,0.07
2017,야간사고,1415,48,0.05,4,0.19,8.33,76,0.06
2017,어린이사고,1416,18,0.16,0,0,0,27,0.2
2017,노인사고,1416,71,0.19,12,0.68,16.9,93,0.23
2017,보행자사고,1416,35,0.07,4,0.24,11.43,33,0.07
2017,자전거사고,1416,6,0.04,1,0.38,16.67,6,0.04
2017,야간사고,1416,82,0.09,6,0.28,7.32,168,0.12
2017,어린이사고,1417,5,0.05,1,1.85,20,5,0.04
2017,노인사고,1417,43,0.11,3,0.17,6.98,51,0.13
2017,보행자사고,1417,32,0.07,3,0.18,9.38,31,0.06
2017,자전거사고,1417,3,0.02,0,0,0,3,0.02
2017,야간사고,1417,66,0.07,4,0.19,6.06,98,0.07
2017,어린이사고,1418,14,0.13,0,0,0,17,0.13
2017,노인사고,1418,48,0.13,8,0.45,16.67,54,0.13
2017,보행자사고,1418,26,0.05,4,0.24,15.38,22,0.05
2017,자전거사고,1418,9,0.06,0,0,0,9,0.06
2017,야간사고,1418,59,0.07,5,0.24,8.47,98,0.07
2017,어린이사고,1419,4,0.04,0,0,0,4,0.03
2017,노인사고,1419,21,0.06,0,0,0,22,0.05
2017,보행자사고,1419,8,0.02,0,0,0,9,0.02
2017,자전거사고,1419,3,0.02,0,0,0,3,0.02
2017,야간사고,1419,17,0.02,1,0.05,5.88,23,0.02
2017,어린이사고,1420,8,0.07,0,0,0,10,0.07
2017,노인사고,1420,25,0.07,2,0.11,8,29,0.07
2017,보행자사고,1420,16,0.03,0,0,0,16,0.03
2017,자전거사고,1420,2,0.01,0,0,0,2,0.01
2017,야간사고,1420,21,0.02,1,0.05,4.76,31,0.02
2017,어린이사고,1421,11,0.1,0,0,0,21,0.16
2017,노인사고,1421,31,0.08,3,0.17,9.68,34,0.08
2017,보행자사고,1421,19,0.04,2,0.12,10.53,20,0.04
2017,자전거사고,1421,6,0.04,0,0,0,8,0.06
2017,야간사고,1421,33,0.04,3,0.14,9.09,69,0.05
2017,어린이사고,1422,10,0.09,0,0,0,12,0.09
2017,노인사고,1422,23,0.06,3,0.17,13.04,20,0.05
2017,보행자사고,1422,21,0.04,2,0.12,9.52,20,0.04
2017,자전거사고,1422,4,0.03,0,0,0,4,0.03
2017,야간사고,1422,33,0.04,4,0.19,12.12,44,0.03
2017,어린이사고,1423,12,0.11,0,0,0,17,0.13
2017,노인사고,1423,32,0.09,2,0.11,6.25,39,0.1
2017,보행자사고,1423,31,0.07,4,0.24,12.9,28,0.06
2017,자전거사고,1423,5,0.04,0,0,0,5,0.03
2017,야간사고,1423,55,0.06,7,0.33,12.73,85,0.06
2017,어린이사고,1501,277,2.53,2,3.7,0.72,349,2.6
2017,노인사고,1501,741,1.97,29,1.64,3.91,801,1.97
2017,보행자사고,1501,861,1.82,35,2.09,4.07,880,1.84
2017,자전거사고,1501,306,2.18,7,2.64,2.29,308,2.13
2017,야간사고,1501,2115,2.33,40,1.9,1.89,3421,2.52
2017,어린이사고,1502,66,0.6,1,1.85,1.52,90,0.67
2017,노인사고,1502,278,0.74,21,1.19,7.55,312,0.77
2017,보행자사고,1502,177,0.37,12,0.72,6.78,171,0.36
2017,자전거사고,1502,103,0.73,1,0.38,0.97,108,0.75
2017,야간사고,1502,509,0.56,19,0.9,3.73,867,0.64
2017,어린이사고,1503,60,0.55,0,0,0,79,0.59
2017,노인사고,1503,209,0.56,6,0.34,2.87,252,0.62
2017,보행자사고,1503,171,0.36,6,0.36,3.51,174,0.36
2017,자전거사고,1503,34,0.24,0,0,0,36,0.25
2017,야간사고,1503,349,0.38,9,0.43,2.58,616,0.45
2017,어린이사고,1512,7,0.06,0,0,0,7,0.05
2017,노인사고,1512,57,0.15,7,0.4,12.28,61,0.15
2017,보행자사고,1512,19,0.04,3,0.18,15.79,16,0.03
2017,자전거사고,1512,8,0.06,0,0,0,8,0.06
2017,야간사고,1512,45,0.05,10,0.47,22.22,62,0.05
2017,어린이사고,1513,5,0.05,0,0,0,8,0.06
2017,노인사고,1513,84,0.22,4,0.23,4.76,91,0.22
2017,보행자사고,1513,32,0.07,3,0.18,9.38,30,0.06
2017,자전거사고,1513,11,0.08,0,0,0,11,0.08
2017,야간사고,1513,71,0.08,5,0.24,7.04,114,0.08
2017,어린이사고,1514,7,0.06,0,0,0,8,0.06
2017,노인사고,1514,72,0.19,2,0.11,2.78,81,0.2
2017,보행자사고,1514,29,0.06,2,0.12,6.9,27,0.06
2017,자전거사고,1514,12,0.09,0,0,0,12,0.08
2017,야간사고,1514,52,0.06,5,0.24,9.62,74,0.05
2017,어린이사고,1515,27,0.25,0,0,0,32,0.24
2017,노인사고,1515,113,0.3,4,0.23,3.54,122,0.3
2017,보행자사고,1515,69,0.15,6,0.36,8.7,70,0.15
2017,자전거사고,1515,21,0.15,0,0,0,21,0.15
2017,야간사고,1515,201,0.22,5,0.24,2.49,305,0.22
2017,어린이사고,1516,13,0.12,0,0,0,18,0.13
2017,노인사고,1516,64,0.17,6,0.34,9.38,81,0.2
2017,보행자사고,1516,27,0.06,6,0.36,22.22,25,0.05
2017,자전거사고,1516,10,0.07,1,0.38,10,9,0.06
2017,야간사고,1516,52,0.06,7,0.33,13.46,71,0.05
2017,어린이사고,1517,45,0.41,0,0,0,60,0.45
2017,노인사고,1517,112,0.3,10,0.57,8.93,122,0.3
2017,보행자사고,1517,79,0.17,7,0.42,8.86,74,0.16
2017,자전거사고,1517,22,0.16,0,0,0,23,0.16
2017,야간사고,1517,233,0.26,12,0.57,5.15,406,0.3
2017,어린이사고,1520,5,0.05,0,0,0,7,0.05
2017,노인사고,1520,33,0.09,0,0,0,45,0.11
2017,보행자사고,1520,17,0.04,1,0.06,5.88,18,0.04
2017,자전거사고,1520,2,0.01,0,0,0,2,0.01
2017,야간사고,1520,35,0.04,3,0.14,8.57,44,0.03
2017,어린이사고,1521,16,0.15,0,0,0,16,0.12
2017,노인사고,1521,54,0.14,0,0,0,61,0.15
2017,보행자사고,1521,26,0.05,1,0.06,3.85,25,0.05
2017,자전거사고,1521,14,0.1,0,0,0,14,0.1
2017,야간사고,1521,65,0.07,2,0.09,3.08,107,0.08
2017,어린이사고,1602,129,1.18,0,0,0,170,1.27
2017,노인사고,1602,356,0.95,17,0.96,4.78,379,0.93
2017,보행자사고,1602,522,1.1,18,1.07,3.45,527,1.1
2017,자전거사고,1602,96,0.68,1,0.38,1.04,97,0.67
2017,야간사고,1602,1310,1.44,30,1.42,2.29,1974,1.45
2017,어린이사고,1603,59,0.54,1,1.85,1.69,72,0.54
2017,노인사고,1603,146,0.39,13,0.74,8.9,147,0.36
2017,보행자사고,1603,209,0.44,15,0.9,7.18,203,0.43
2017,자전거사고,1603,41,0.29,1,0.38,2.44,41,0.28
2017,야간사고,1603,483,0.53,30,1.42,6.21,679,0.5
2017,어린이사고,1604,29,0.26,0,0,0,39,0.29
2017,노인사고,1604,121,0.32,10,0.57,8.26,134,0.33
2017,보행자사고,1604,139,0.29,10,0.6,7.19,131,0.27
2017,자전거사고,1604,28,0.2,2,0.75,7.14,28,0.19
2017,야간사고,1604,191,0.21,13,0.62,6.81,278,0.2
2017,어린이사고,1605,38,0.35,2,3.7,5.26,55,0.41
2017,노인사고,1605,156,0.42,12,0.68,7.69,183,0.45
2017,보행자사고,1605,91,0.19,5,0.3,5.49,93,0.19
2017,자전거사고,1605,34,0.24,1,0.38,2.94,33,0.23
2017,야간사고,1605,223,0.25,13,0.62,5.83,380,0.28
2017,어린이사고,1606,37,0.34,1,1.85,2.7,47,0.35
2017,노인사고,1606,193,0.51,17,0.96,8.81,215,0.53
2017,보행자사고,1606,139,0.29,11,0.66,7.91,135,0.28
2017,자전거사고,1606,49,0.35,2,0.75,4.08,47,0.33
2017,야간사고,1606,310,0.34,12,0.57,3.87,445,0.33
2017,어린이사고,1611,13,0.12,1,1.85,7.69,17,0.13
2017,노인사고,1611,89,0.24,7,0.4,7.87,100,0.25
2017,보행자사고,1611,44,0.09,2,0.12,4.55,50,0.1
2017,자전거사고,1611,8,0.06,2,0.75,25,6,0.04
2017,야간사고,1611,56,0.06,2,0.09,3.57,83,0.06
2017,어린이사고,1612,19,0.17,0,0,0,25,0.19
2017,노인사고,1612,131,0.35,6,0.34,4.58,156,0.38
2017,보행자사고,1612,67,0.14,2,0.12,2.99,71,0.15
2017,자전거사고,1612,9,0.06,0,0,0,9,0.06
2017,야간사고,1612,127,0.14,4,0.19,3.15,198,0.15
2017,어린이사고,1615,22,0.2,0,0,0,31,0.23
2017,노인사고,1615,188,0.5,17,0.96,9.04,202,0.5
2017,보행자사고,1615,109,0.23,10,0.6,9.17,103,0.22
2017,자전거사고,1615,34,0.24,3,1.13,8.82,37,0.26
2017,야간사고,1615,200,0.22,14,0.66,7,312,0.23
2017,어린이사고,1616,5,0.05,0,0,0,5,0.04
2017,노인사고,1616,91,0.24,5,0.28,5.49,99,0.24
2017,보행자사고,1616,43,0.09,1,0.06,2.33,43,0.09
