무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치년도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
F8749,부산광역시,기장군,2,14번,기장대로,,,부산 기장군 일광면 화전리 98-4,35.279807,129.232638,기장군 일광면 화전리 98-4 기장대로 화전교차로,2,70,,,,,부산지방경찰청,051-899-3065,2020-09-04,1321858,경찰청 부산광역시경찰청
F7824,대구광역시,강북,시도,72호선,사수로,2,대구광역시 북구 사수로 549,대구광역시 북구 팔달동 277-2,35.89532278,128.5369887,장태실마을,2,60,,,,2014,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
F8231,부산광역시,사상구,3,33번,모라로,,,사상구 모라동 415-1,35.186288,128.994396,사상구 모라동 415-1 모라로 모산초등학교 앞 교차로,2,50,,,,,부산지방경찰청,051-899-3014,2020-09-04,1321858,경찰청 부산광역시경찰청
F8232,부산광역시,영도구,3,63번,태종로,,,부산 영도구 동삼동 1123-21,35.086201,129.072181,영도구 동삼동 1125-21 태종로 항만소방서구조대R,2,50,,,,,부산지방경찰청,051-899-3015,2020-09-04,1321858,경찰청 부산광역시경찰청
F8233,부산광역시,영도구,3,63번,태종로,,,부산 영도구 봉래동5가 43,35.094521,129.049241,영도구 봉래동 태종로 194 경남조선앞 삼거리,2,50,,,,,부산지방경찰청,051-899-3016,2020-09-04,1321858,경찰청 부산광역시경찰청
F8234,부산광역시,영도구,3,63번,태종로,,,부산 영도구 청학동 330-3,35.097076,129.054913,영도구 청학동 330-3 태종로 봉학초교,2,50,,,,,부산지방경찰청,051-899-3017,2020-09-04,1321858,경찰청 부산광역시경찰청
F8235,부산광역시,영도구,3,66번,영선대로,,,부산 영도구 영선동3가 68-1,35.086111,129.041354,영도구 영선동 영선대로 57 영선아랫사거리,2,50,,,,,부산지방경찰청,051-899-3018,2020-09-04,1321858,경찰청 부산광역시경찰청
F8268,부산광역시,영도구,99,0번,해양로,,,부산 영도구 청학동 1-44,35.091031,129.070653,영도구 청학동 해양로 161 한국타이어,1,50,,,,,부산지방경찰청,051-899-3019,2020-09-04,1321858,경찰청 부산광역시경찰청
F8269,부산광역시,기장군,3,88번,신정관로,,,부산 기장군 정관읍 용수리 31-5,35.339832,129.169609,기장군 정관면 용수리 31-5 신정관로 방곡터널 600m 전방,1,70,,,,,부산지방경찰청,051-899-3020,2020-09-04,1321858,경찰청 부산광역시경찰청
F8270,부산광역시,기장군,2,14번,기장대로,,,부산 기장군 기장읍 동부리 30-1,35.251177,129.220891,기장군 기장읍 동부리 30-1 기장대로 교리삼거리,1,60,,,,,부산지방경찰청,051-899-3021,2020-09-04,1321858,경찰청 부산광역시경찰청
F8271,부산광역시,기장군,3,81번,정관중앙로,,,부산 기장군 정관읍 매학리 730,35.322931,129.179557,기장군 정관면 매학리 730 정관중앙로 윗골공원 앞,1,50,,,,,부산지방경찰청,051-899-3022,2020-09-04,1321858,경찰청 부산광역시경찰청
F8272,부산광역시,기장군,2,14번,기장대로,,,부산 기장군 기장읍 청강리 791-1,35.245415,129.221101,기장군 기장읍 기장대로 560 기장군청 앞,2,60,,,,,부산지방경찰청,051-899-3023,2020-09-04,1321858,경찰청 부산광역시경찰청
F8648,부산광역시,강서구,3,77번,가락대로,,,부산 강서구 봉림동 945-3,35.172065,128.900359,강서구 봉림동 가락대로 1201 가락IC 200M전방,2,70,,,,,부산지방경찰청,051-899-3024,2020-09-04,1321858,경찰청 부산광역시경찰청
F8649,부산광역시,강서구,3,77번,가락대로,,,부산 강서구 봉림동 747-25,35.172435,128.900692,강서구 봉림동 가락대로 1206 가락IC 200M후방,2,70,,,,,부산지방경찰청,051-899-3025,2020-09-04,1321858,경찰청 부산광역시경찰청
F8650,부산광역시,강서구,3,77번,녹산산업대로,,,부산 강서구 송정동 1655,35.088871,128.862201,강서구 송정동 1655 녹산산업대로 3번신호등 교차로,2,70,,,,,부산지방경찰청,051-899-3026,2020-09-04,1321858,경찰청 부산광역시경찰청
F8651,부산광역시,북구,99,0번,와석장터로,,,부산 북구 화명동 1474-1,35.234679,129.014047,북구 화명동 와석장터로 1 와석교차로,2,50,,,,,부산지방경찰청,051-899-3027,2020-09-04,1321858,경찰청 부산광역시경찰청
F8652,부산광역시,기장군,2,14번,기장대로,,,부산 기장군 일광면 삼성리 510-15,35.256373,129.224506,기장군 일광면 기장대로 692 기장경찰서,2,60,,,,,부산지방경찰청,051-899-3028,2020-09-04,1321858,경찰청 부산광역시경찰청
F8653,부산광역시,기장군,2,31번,31번 국도,,,부산 기장군 일광면 동백리 산 38-1,35.288214,129.252489,기장군 동백리 산38-1 31번국도 동백교차로,1,80,,,,,부산지방경찰청,051-899-3029,2020-09-04,1321858,경찰청 부산광역시경찰청
F8654,부산광역시,기장군,2,31번,31번 국도,,,부산 기장군 일광면 이천리 118,35.275571,129.246743,기장군 이천리 118-1 31번국도 이천교차로,1,80,,,,,부산지방경찰청,051-899-3030,2020-09-04,1321858,경찰청 부산광역시경찰청
F8715,부산광역시,강서구,3,7713번,과학산단로,,,부산 강서구 구랑동 1184-4,35.135814,128.857395,강서구 구랑동 1184-4 과학산단로 리노공업앞,1,60,,,,,부산지방경찰청,051-899-3031,2020-09-04,1321858,경찰청 부산광역시경찰청
F8716,부산광역시,강서구,2,2번,낙동남로,,,부산 강서구 녹산동 837-3,35.112538,128.870985,강서구 녹산동 837-3 낙동남로 산양마을앞,1,70,,,,,부산지방경찰청,051-899-3032,2020-09-04,1321858,경찰청 부산광역시경찰청
F8717,부산광역시,강서구,3,31번,공항로,,,부산 강서구 대저1동 2916-6,35.200577,128.969228,강서구 대저1동 2916-16 공항로 신덕마을입구,1,70,,,,,부산지방경찰청,051-899-3033,2020-09-04,1321858,경찰청 부산광역시경찰청
F8718,부산광역시,강서구,3,31번,공항로,,,부산 강서구 대저2동 1219-3,35.194262,128.963566,강서구 대저2동 1219-3 공항로 등구마을입구,1,70,,,,,부산지방경찰청,051-899-3034,2020-09-04,1321858,경찰청 부산광역시경찰청
F8719,부산광역시,강서구,3,31번,공항로,,,부산 강서구 대저2동 6527-1,35.119031,128.936521,강서구 대저2동 6527-1 공항로 염막2구마을입구,1,70,,,,,부산지방경찰청,051-899-3035,2020-09-04,1321858,경찰청 부산광역시경찰청
F8720,부산광역시,강서구,2,2번,낙동남로,,,부산 강서구 명지동 321-3,35.113555,128.923726,강서구 명지동 321-3 낙동남로 경일고교앞,1,60,,,,,부산지방경찰청,051-899-3036,2020-09-04,1321858,경찰청 부산광역시경찰청
F8721,부산광역시,강서구,99,0번,명지오션시티11로,,,부산 강서구 명지동 3243,35.084236,128.910037,강서구 명지동 명지오션시티11로 132 남명초교앞,1,30,,,,,부산지방경찰청,051-899-3037,2020-09-04,1321858,경찰청 부산광역시경찰청
F8722,부산광역시,강서구,3,77번,가락대로,,,부산 강서구 송정동 1534-4,35.089091,128.839401,강서구 송정동 1534-4 가락대로 10번신호등,1,60,,,,,부산지방경찰청,051-899-3038,2020-09-04,1321858,경찰청 부산광역시경찰청
F8723,부산광역시,강서구,3,77번,녹산산업대로,,,부산 강서구 송정동 1633-3,35.089039,128.856889,강서구 송정동 1633-3 녹산산업대로 5번신호등,1,70,,,,,부산지방경찰청,051-899-3039,2020-09-04,1321858,경찰청 부산광역시경찰청
F7823,대구광역시,강북,시도,45호선,학정로,1,대구광역시 북구 학정로 132,대구광역시 북구 태전동 595-3,35.91935497,128.5512580,태전우방3차아파트,2,60,,,,2014,대구지방경찰청,053-804-2852,2020-07-07,1322532,경찰청 대구광역시경찰청
F7363,부산광역시,금정구,2,7번,중앙대로,,,부산 금정구 노포동 166-3,35.284356,129.094871,금정구 노포동 중앙대로 2238 노포역 앞,2,50,,,,,부산지방경찰청,051-899-2987,2020-09-04,1321858,경찰청 부산광역시경찰청
F7364,부산광역시,강서구,2,2번,낙동남로,,,부산 강서구 명지동 118,35.113372,128.925461,강서구 명지동 낙동남로 1029 진목마을회관 앞,2,60,,,,,부산지방경찰청,051-899-2988,2020-09-04,1321858,경찰청 부산광역시경찰청
F7365,부산광역시,북구,2,14번,낙동북로,,,부산 북구 구포동 976-6,35.200616,128.999458,북구 구포동 낙동북로 687 구포어린이교통공원 앞,2,50,,,,,부산지방경찰청,051-899-2989,2020-09-04,1321858,경찰청 부산광역시경찰청
F7596,부산광역시,북구,2,35번,금곡대로,,,부산 북구 금곡동 973-2,35.252881,129.010539,북구 금곡동 973-2 금곡대로 조달청 앞,2,50,,,,,부산지방경찰청,051-899-2990,2020-09-04,1321858,경찰청 부산광역시경찰청
F7597,부산광역시,북구,3,66번,강변대로,,,부산 북구 덕천동 597,35.221013,129.004378,북구 화명동 597 배후도로 수정강변@115동 앞(양산→사상),2,60,,,,,부산지방경찰청,051-899-2991,2020-09-04,1321858,경찰청 부산광역시경찰청
F7598,부산광역시,북구,3,66번,강변대로,,,부산 북구 덕천동 597,35.221248,129.004771,북구 화명동 597 배후도로 수정강변@115동 앞(사상→양산),2,60,,,,,부산지방경찰청,051-899-2992,2020-09-04,1321858,경찰청 부산광역시경찰청
F7859,부산광역시,부산진구,3,32번,신천대로,,,부산진구 부전동 613,35.154588,129.052326,부산진구 부전동 신천대로 138 도시공사 150M앞,1,50,,,,,부산지방경찰청,051-899-2993,2020-09-04,1321858,경찰청 부산광역시경찰청
F7860,부산광역시,해운대구,3,91번,반송로,,,부산 해운대구 반송동 337,35.231743,129.152902,해운대구 반송동 반송로 908 동부산대학역 앞,1,50,,,,,부산지방경찰청,051-899-2994,2020-09-04,1321858,경찰청 부산광역시경찰청
F7861,부산광역시,연제구,3,32번,연수로,,,부산연제구 연산동 1868-4,35.174345,129.089991,연제구 연산동 연수로 175 도쿄바이크,1,50,,,,,부산지방경찰청,051-899-2995,2020-09-04,1321858,경찰청 부산광역시경찰청
F7862,부산광역시,금정구,99,0번,금샘로,,,부산 금정구 구서동 699-1,35.247696,129.084951,금정구 구서동 금샘로 271 장서초교삼거리,1,50,,,,,부산지방경찰청,051-899-2996,2020-09-04,1321858,경찰청 부산광역시경찰청
F7863,부산광역시,사하구,3,66번,을숙도대로,,,부산 사하구 신평동 370-33,35.085563,128.959448,사하구 신평동 을숙도대로 520 대한제강사거리,1,60,,,,,부산지방경찰청,051-899-2997,2020-09-04,1321858,경찰청 부산광역시경찰청
F7864,부산광역시,강서구,3,31번,공항로,,,부산 강서구 대저2동 5710-15,35.134108,128.945911,강서구 대저2동 5710 공항로 염막1마을 앞,2,70,,,,,부산지방경찰청,051-899-2998,2020-09-04,1321858,경찰청 부산광역시경찰청
F7865,부산광역시,강서구,99,0번,신항남로,,,부산 강서구 성북동 1512,35.083076,128.834645,강서구 성북동 신항남로 372 견마교차로,2,60,,,,,부산지방경찰청,051-899-2999,2020-09-04,1321858,경찰청 부산광역시경찰청
F7866,부산광역시,영도구,3,63번,태종로,,,부산 영도구 영선동1가 51-2,35.090611,129.043542,영도구 영선동 태종로 115 소방서앞사거리,2,50,,,,,부산지방경찰청,051-899-3000,2020-09-04,1321858,경찰청 부산광역시경찰청
F7867,부산광역시,북구,3,41번,낙동대로,,,부산 북구 구포동 372-2,35.209146,128.999814,북구 구포동 낙동대로 1746 동원비스타 앞,2,50,,,,,부산지방경찰청,051-899-3001,2020-09-04,1321858,경찰청 부산광역시경찰청
F7868,부산광역시,북구,3,3502번,덕천로,,,부산 북구 만덕동 761-5,35.211051,129.025701,북구 만덕3동 덕천로 197 호산스포렉스 앞,2,50,,,,,부산지방경찰청,051-899-3002,2020-09-04,1321858,경찰청 부산광역시경찰청
F7869,부산광역시,금정구,99,0번,금정로,,,부산 금정구 장전동 634-14,35.226249,129.085892,금정구 장전동 634-14 금정로 장전래미안아파트,2,50,,,,,부산지방경찰청,051-899-3003,2020-09-04,1321858,경찰청 부산광역시경찰청
F7870,부산광역시,사상구,3,51번,학감대로,,,부산 사상구 학장동 173-16,35.138488,128.993341,사상구 학장동 학감대로 62 구덕극동아파트 앞,1,50,,,,,부산지방경찰청,051-899-3004,2020-09-04,1321858,경찰청 부산광역시경찰청
F7871,부산광역시,해운대구,3,23번,해운대로,,,부산 해운대구 송정동 106-8,35.190741,129.204248,해운대구 송정동 해운대로 1184 휴먼시아@앞,2,60,,,,,부산지방경찰청,051-899-3005,2020-09-04,1321858,경찰청 부산광역시경찰청
F7872,부산광역시,수영구,3,20번,수영로,,,부산 수영구 민락동 345-1,35.166781,129.122154,수영구 민락동 수영로 769 센텀포레@앞,2,50,,,,,부산지방경찰청,051-899-3006,2020-09-04,1321858,경찰청 부산광역시경찰청
F8224,부산광역시,북구,3,88번,화명대로,,,부산 북구 화명동 458-4,35.237778,129.022366,북구 화명동 458-4 화명대로 와석지하차도 김해방향 입구,1,60,,,,,부산지방경찰청,051-899-3007,2020-09-04,1321858,경찰청 부산광역시경찰청
F8225,부산광역시,기장군,4,60번,동서로,,,부산 기장군 정관읍 임곡리 산 6-4,35.357701,129.136862,기장군 임곡리 6-4 동서로 월평교차로 300M 전(양산→정관),1,70,,,,,부산지방경찰청,051-899-3008,2020-09-04,1321858,경찰청 부산광역시경찰청
F8226,부산광역시,기장군,2,14번,기장대로,,,부산 기장군 장안읍 기룡리 22-2,35.359944,129.258283,기장군 장안읍 기장대로 1909 대선주조 앞,1,70,,,,,부산지방경찰청,051-899-3009,2020-09-04,1321858,경찰청 부산광역시경찰청
F8227,부산광역시,영도구,3,66번,부산항대교,,,영도구 남항동3가 141-97,35.083633,129.039871,영도구 남항동3가 141-97 부산항대교 접속도로,1,60,,,,,부산지방경찰청,051-899-3010,2020-09-04,1321858,경찰청 부산광역시경찰청
F8228,부산광역시,강서구,3,77번,르노삼성대로,,,부산 강서구 명지동 1532-8,35.101122,128.927958,강서구 명지동 1532-8 르노삼성대로 선창회타운,2,70,,,,,부산지방경찰청,051-899-3011,2020-09-04,1321858,경찰청 부산광역시경찰청
F8229,부산광역시,사하구,3,6601번,사하로,,,사하구 구평동 63-19,35.085967,128.990383,사하구 구평동 63-19 사하로 구평초등학교,2,50,,,,,부산지방경찰청,051-899-3012,2020-09-04,1321858,경찰청 부산광역시경찰청
F8230,부산광역시,강서구,3,77번,조만로,,,부산 강서구 봉림동 865-6,35.175951,128.895979,강서구 봉림동 865-6 조만로 해포도마을 앞,2,80,,,,,부산지방경찰청,051-899-3013,2020-09-04,1321858,경찰청 부산광역시경찰청
F6472,부산광역시,부산진구,3,66번,황령대로,,,부산 부산진구 전포동 367-4,35.150422,129.068781,부산진구 전포동 367 황령대로 황령터널 출구,1,50,,,,,부산지방경찰청,051-899-2961,2020-09-04,1321858,경찰청 부산광역시경찰청
F6473,부산광역시,남구,3,66번,신선로,,,부산 남구 대연동 649-13,35.128083,129.102813,남구 대연동 신선로 491 대천중학교앞,1,60,,,,,부산지방경찰청,051-899-2962,2020-09-04,1321858,경찰청 부산광역시경찰청
F6474,부산광역시,금정구,2,7번,중앙대로,,,부산 금정구 두구동 1297-3,35.298012,129.103237,금정구 두구동 1297-3 중앙대로 구서화훼꽃도매시장 앞,1,60,,,,,부산지방경찰청,051-899-2963,2020-09-04,1321858,경찰청 부산광역시경찰청
