,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,x,y 
116,2013050700100336,2013년 5월 7일 16시,화요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,여,28세,상해없음,206730.6581,405969.8462
117,2013051400100105,2013년 5월 14일 07시,화요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,68세,상해없음,승용,여,37세,경상,206476.181,404142.7807
118,2013051700100560,2013년 5월 17일 20시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,17세,상해없음,보행자,남,5세,중상,206501.6203,404441.033
119,2013052900100291,2013년 5월 29일 14시,수요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,5세,중상,204968.0754,406896.9264
120,2013060500100249,2013년 6월 5일 12시,수요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,5세,중상,205367.647,406438.8507
121,2013061500100370,2013년 6월 15일 14시,토요일,경기도 오산시 서동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,17세,상해없음,자전거,여,7세,경상,203867.5488,405016.3866
122,2013061500100614,2013년 6월 15일 21시,토요일,경기도 오산시 오산동,경상사고,0,0,4,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,41세,상해없음,승합,남,60세,경상,206821.6548,405977.3285
123,2013061600100507,2013년 6월 16일 21시,일요일,경기도 오산시 금암동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,42세,상해없음,보행자,여,6세,중상,204050.4224,408659.7855
124,2013062800100579,2013년 6월 28일 21시,금요일,경기도 오산시 궐동,경상사고,0,0,5,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,43세,경상,205718.8243,407000.9236
125,2013070500100555,2013년 7월 5일 21시,금요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,보행자,여,1세,경상,204246.5506,405044.394
126,2013070600100426,2013년 7월 6일 18시,토요일,경기도 오산시 궐동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,6세,부상신고,205224.8445,406770.2293
127,2013071000100356,2013년 7월 10일 17시,수요일,경기도 오산시 내삼미동,중상사고,0,1,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,여,38세,중상,204708.7375,408649.2516
128,2013071800100387,2013년 7월 18일 17시,목요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,5세,중상,205914.9001,407191.0321
129,2013072900100308,2013년 7월 29일 16시,월요일,경기도 오산시 부산동,경상사고,0,0,3,1,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,53세,상해없음,209638.593,402214.6637
130,2013080500100178,2013년 8월 5일 11시,월요일,경기도 오산시 원동,중상사고,0,1,2,2,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,45세,상해없음,210151.5024,401321.0058
131,2013080500100424,2013년 8월 5일 18시,월요일,경기도 오산시 고현동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,52세,상해없음,자전거,여,8세,중상,207852.9404,403532.7884
132,2013080800100146,2013년 8월 8일 09시,목요일,경기도 오산시 누읍동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,34세,상해없음,승용,여,35세,중상,204690.27300000002,404750.6153
133,2013081300100103,2013년 8월 13일 08시,화요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,승용,여,32세,경상,207583.6659,403754.4587
134,2013083000100300,2013년 8월 30일 14시,금요일,경기도 오산시 오산동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,여,9세,부상신고,205828.8079,405493.9064
135,2013090700100164,2013년 9월 7일 09시,토요일,경기도 오산시 탑동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,여,12세,중상,204258.8514,404798.3618
136,2013091500100336,2013년 9월 15일 16시,일요일,경기도 오산시 수청동,중상사고,0,2,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,남,42세,중상,205398.7982,407930.6049
137,2013092000100139,2013년 9월 20일 12시,금요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,56세,상해없음,보행자,남,6세,경상,206083.6791,405727.3415
138,2013100500100253,2013년 10월 5일 11시,토요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,자전거,남,5세,경상,206542.4543,405614.7137
139,2013101300100452,2013년 10월 13일 21시,일요일,경기도 오산시 오산동,중상사고,0,1,2,1,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,52세,부상신고,승합,남,56세,상해없음,206067.1801,406200.4421
140,2013111600100193,2013년 11월 16일 10시,토요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,여,37세,경상,205208.2815,408393.7839
141,2013112000100114,2013년 11월 20일 08시,수요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,12세,중상,206921.1683,406266.9678
142,2013112000100334,2013년 11월 20일 16시,수요일,경기도 오산시 가수동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,보행자,남,8세,경상,204514.8374,405199.8685
143,2013120500100571,2013년 12월 5일 23시,목요일,경기도 오산시 내삼미동,중상사고,0,1,4,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,31세,경상,승용,남,51세,경상,204781.3443,408539.591
144,2013121300100280,2013년 12월 13일 15시,금요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 결빙,흐림,단일로 - 기타,승용,남,65세,상해없음,보행자,여,7세,경상,205100.579,406621.5158
145,2013121400100231,2013년 12월 14일 11시,토요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,51세,상해없음,보행자,남,9세,중상,206625.4256,405816.2308
146,2013121900100364,2013년 12월 19일 16시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 습기,흐림,교차로 - 교차로부근,승용,남,46세,상해없음,보행자,남,7세,경상,206734.3038,405657.7415
147,2013122200100173,2013년 12월 22일 11시,일요일,경기도 오산시 수청동,중상사고,0,2,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,38세,경상,205456.6751,407009.5456
148,2013122300100177,2013년 12월 23일 10시,월요일,경기도 오산시 부산동,경상사고,0,0,6,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,경상,승용,여,42세,경상,207405.4603,406627.6629
0,2008011200100399,2008년 1월 12일 18시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,33세,상해없음,보행자,남,12세,경상,206454.6799,406324.5329
1,2008011400100005,2008년 1월 14일 00시,월요일,경기도 오산시 갈곶동,중상사고,0,4,0,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,22세,상해없음,승용,남,46세,중상,248235.2277,419210.3585
2,2008011400100144,2008년 1월 14일 12시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,7세,중상,205395.6708,406056.8473
3,2008011900100264,2008년 1월 19일 15시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,여,9세,경상,205831.2607,405597.9605
4,2008012200100222,2008년 1월 22일 12시,화요일,경기도 오산시 원동,중상사고,0,3,13,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,눈,단일로 - 기타,승합,남,33세,상해없음,승합,남,34세,경상,206091.3655,405028.1049
5,2008020400100295,2008년 2월 4일 16시,월요일,경기도 오산시 오산동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,55세,상해없음,보행자,여,46세,중상,204695.1421,405725.0256
6,2008022200100516,2008년 2월 22일 22시,금요일,경기도 오산시 세교동,중상사고,0,2,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,40세,중상,203825.234,410575.3529
7,2008022600100064,2008년 2월 26일 01시,화요일,경기도 오산시 은계동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 결빙,눈,단일로 - 기타,승용,남,43세,상해없음,승용,남,42세,경상,206030.4208,407859.9059
8,2008022700100235,2008년 2월 27일 14시,수요일,경기도 오산시 갈곶동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,24세,경상,206539.27399999998,405648.7105
9,2008022700100310,2008년 2월 27일 17시,수요일,경기도 오산시 청호동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,보행자,남,12세,경상,207326.4949,405855.94
10,2008030300100132,2008년 3월 3일 10시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,29세,상해없음,보행자,여,9세,중상,206228.146,405269.9213
11,2008031300100358,2008년 3월 13일 18시,목요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 습기,비,단일로 - 횡단보도상,승용,남,31세,상해없음,보행자,남,11세,중상,206027.2607,403524.1714
12,2008031500100243,2008년 3월 15일 12시,토요일,경기도 오산시 부산동,중상사고,0,1,6,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,50세,경상,207605.7122,404506.8742
13,2008031800100423,2008년 3월 18일 20시,화요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,17세,상해없음,보행자,여,2세,경상,206086.0883,405270.1731
14,2008032800100128,2008년 3월 28일 08시,금요일,경기도 오산시 부산동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,31세,상해없음,승용,여,30세,경상,206545.2326,405846.8204
15,2008033000100336,2008년 3월 30일 15시,일요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,남,3세,경상,209360.5418,418890.8685
16,2008033100100274,2008년 3월 31일 15시,월요일,경기도 오산시 누읍동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,여,45세,기타불명,보행자,여,8세,경상,204212.2505,404719.0851
17,2008041700100410,2008년 4월 17일 18시,목요일,경기도 오산시 수청동,중상사고,0,4,0,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,화물,남,34세,중상,205850.6881,405708.1065
18,2008042600100427,2008년 4월 26일 15시,토요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,60세,상해없음,보행자,남,6세,경상,205985.5941,405925.9034
19,2008050500100335,2008년 5월 5일 15시,월요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,24세,기타불명,승용,남,43세,경상,206521.8364,406299.8769
20,2008060600100483,2008년 6월 6일 19시,금요일,경기도 오산시 부산동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,32세,경상,212013.8178,396460.8506
21,2008061400100307,2008년 6월 14일 12시,토요일,경기도 오산시 부산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,33세,상해없음,보행자,남,7세,중상,206612.7962,406314.3619
